cpu_usage,memory_usage,disk_usage,network_latency,restart_count,probe_failures,node_cpu_pressure,node_memory_pressure,pod_age_minutes,failure_label
7.86,96.42,50.5,90.57,0,1,1,0,487,0
87.93,76.5,41.16,428.63,2,3,1,1,484,1
20.48,7.14,24.99,157.06,1,0,0,0,1843,0
40.21,71.58,8.89,465.86,0,2,0,0,1253,0
55.4,5.9,79.07,417.02,0,0,0,0,724,0
98.18,89.69,4.03,316.21,5,4,1,1,416,1
22.81,32.28,59.07,270.82,0,0,1,0,1897,0
71.65,31.76,80.25,375.72,3,3,0,0,1729,0
2.7,41.98,61.63,69.24,1,2,1,0,1166,0
1.07,61.15,84.92,489.76,1,2,1,1,909,0
0.36,12.08,73.9,206.17,1,1,0,0,347,1
21.47,41.8,13.13,81.85,0,0,0,0,1378,0
85.61,70.0,99.16,142.45,4,4,1,0,877,1
3.72,64.23,68.91,454.28,0,0,0,0,1830,0
92.14,93.01,11.9,407.69,5,3,0,1,1446,1
39.82,15.46,68.94,432.56,0,0,0,0,409,0
23.15,52.31,52.2,147.9,1,0,0,0,1,0
91.1,85.92,97.44,224.17,0,0,0,0,41,1
3.18,89.41,25.02,78.23,1,2,0,0,1899,1
33.49,32.14,86.66,147.42,0,0,0,0,1194,0
77.48,92.02,68.96,135.02,4,1,1,0,1796,1
21.64,47.29,64.5,178.68,1,0,0,0,423,0
5.43,48.84,14.42,253.32,1,1,1,1,904,1
97.87,94.58,22.11,5.92,4,3,1,1,1111,1
23.93,81.31,4.8,321.24,1,2,0,0,1609,1
99.65,78.46,30.06,197.31,1,1,0,0,733,1
70.75,74.98,51.5,140.8,0,0,0,0,456,0
48.99,35.76,35.08,224.1,0,0,0,0,1188,0
37.95,37.3,14.49,170.62,1,0,0,0,1981,0
90.98,72.29,20.41,82.79,3,1,1,1,1124,1
90.37,83.06,32.05,129.38,3,4,1,0,312,1
76.37,73.28,82.68,352.15,3,3,0,0,1481,1
85.97,75.93,73.73,477.34,5,3,0,0,170,1
87.87,71.29,59.04,333.67,4,1,1,1,859,1
43.11,56.92,0.92,433.94,2,0,0,0,946,1
75.69,30.49,24.02,124.16,3,2,0,0,1847,1
62.06,46.92,44.11,4.97,0,0,0,0,1146,0
48.21,97.44,72.84,114.46,4,3,0,0,594,1
61.0,74.56,89.9,62.24,3,0,0,1,1091,1
30.56,41.9,45.3,348.01,1,1,0,0,48,0
19.81,7.78,32.32,336.87,1,0,0,0,1142,0
24.3,88.7,57.78,120.65,0,2,0,0,1403,0
96.65,81.04,98.87,295.63,4,2,1,0,382,1
9.01,5.3,16.09,224.39,0,1,0,0,944,0
81.7,78.35,2.48,115.39,7,4,1,0,1033,1
47.26,46.63,2.02,449.45,1,4,0,0,1653,0
88.81,82.71,31.96,471.33,6,2,1,1,1488,1
22.17,54.4,53.21,421.54,1,4,0,1,984,1
47.91,54.9,87.27,417.05,2,0,0,0,1717,0
17.68,37.46,18.05,464.74,0,0,0,0,110,0
21.73,10.21,58.92,103.71,0,0,0,0,1477,0
50.32,37.66,63.61,224.56,0,0,0,0,1218,0
33.1,38.21,46.77,5.99,2,0,0,0,639,0
43.78,46.61,53.69,173.53,0,0,0,0,1379,0
27.2,46.25,16.77,497.79,0,0,0,0,834,0
35.87,14.57,87.15,377.56,2,1,0,0,1548,0
98.11,87.18,55.08,345.12,8,4,0,0,712,1
72.27,46.45,5.03,59.51,0,0,0,0,1593,0
17.35,40.04,38.6,237.08,0,1,0,0,1258,0
5.76,74.72,63.19,141.6,0,0,1,0,2,0
86.59,89.99,97.14,199.77,4,3,1,1,827,1
59.35,68.24,90.12,142.25,0,3,0,0,871,1
52.58,1.01,46.55,413.23,3,1,0,0,38,0
85.22,70.37,44.14,495.95,8,3,1,0,127,1
92.3,88.54,23.37,53.7,5,2,0,1,768,1
6.29,62.73,83.73,297.02,0,0,0,0,1451,0
0.62,55.18,28.69,273.0,0,0,0,0,1485,0
30.24,84.12,3.68,142.04,0,2,1,1,1359,0
40.87,26.99,72.29,263.61,2,0,0,0,39,0
86.92,72.33,27.85,161.32,6,1,1,1,452,1
13.28,17.62,3.94,468.01,5,3,0,1,67,0
0.92,56.44,34.7,401.27,1,0,0,0,1786,0
37.06,6.13,63.14,178.29,2,0,0,1,227,0
22.94,55.01,34.03,5.06,0,0,0,0,1079,0
31.67,15.23,53.94,75.38,1,2,0,1,635,0
93.35,95.47,31.57,129.53,0,3,1,0,1919,1
91.99,42.3,57.95,257.55,0,1,1,0,923,1
72.63,31.19,18.28,347.47,0,0,1,1,763,1
96.86,10.72,33.84,10.38,1,0,0,1,1903,0
1.93,14.66,61.16,102.41,1,2,1,1,1380,1
57.75,58.73,18.57,249.22,2,0,0,0,222,0
38.23,0.45,49.87,474.07,2,0,0,0,1961,0
47.21,44.25,74.65,261.6,0,5,0,0,492,0
84.01,94.29,2.07,51.24,4,2,1,0,1761,1
83.51,98.65,40.33,143.57,3,3,1,1,432,1
52.36,85.85,73.32,165.98,0,0,0,0,713,0
93.51,79.89,95.03,374.68,4,2,1,1,805,1
97.39,72.26,33.7,300.25,5,3,1,1,617,1
94.58,83.33,30.93,342.55,7,1,1,0,307,1
65.83,24.24,43.73,21.23,0,0,0,1,198,1
89.34,73.31,46.33,481.87,3,4,1,1,1396,1
65.81,77.53,45.51,336.81,0,0,0,0,1676,1
87.06,74.03,34.68,300.26,6,5,1,1,1638,1
27.9,40.66,50.89,73.08,0,1,1,0,1553,1
59.12,97.57,73.47,220.11,1,0,0,0,918,0
12.09,74.83,52.68,270.07,1,1,0,0,1444,1
46.38,32.94,74.54,163.52,0,0,0,0,174,0
75.68,73.44,77.94,184.79,5,3,1,1,1094,1
34.47,10.92,59.29,139.29,0,1,0,0,1294,0
89.27,93.47,36.72,387.52,2,2,0,0,859,1
19.4,34.41,27.61,495.53,1,1,0,0,973,0
87.23,75.02,30.17,40.47,2,2,1,0,513,1
26.15,88.75,43.97,218.34,1,1,0,0,260,0
7.84,63.07,20.21,116.92,1,0,0,0,328,0
49.41,9.02,84.98,32.99,0,0,0,0,462,0
80.35,72.61,17.71,435.45,7,1,1,1,1190,1
96.73,34.75,49.5,398.19,1,3,0,0,1610,1
42.52,44.16,44.98,241.01,0,0,0,0,1458,0
48.26,59.58,93.57,321.92,1,0,0,0,1590,1
4.98,13.91,60.89,491.98,1,0,0,1,56,0
18.69,3.51,42.77,468.27,6,0,0,0,890,0
86.79,73.3,2.68,73.63,4,1,1,0,70,1
55.56,79.21,45.27,245.71,1,0,1,0,1433,1
87.83,90.55,75.02,20.33,3,2,1,0,1404,1
32.58,22.84,47.99,39.01,3,0,0,0,872,0
84.63,93.43,35.94,325.82,5,4,1,0,1175,1
20.5,15.52,99.35,221.26,2,2,1,0,419,1
16.67,49.14,34.19,412.38,2,0,0,0,692,1
25.1,57.74,18.54,45.53,1,0,0,1,1425,0
72.67,11.47,22.39,307.15,3,0,1,0,1060,1
2.96,3.84,88.97,28.33,1,0,0,0,1372,0
77.89,81.34,55.4,34.82,7,4,1,1,383,1
81.16,86.55,23.89,29.08,6,3,1,1,1192,1
42.07,33.51,42.28,237.79,0,0,0,0,88,1
46.32,70.58,86.09,55.88,0,2,0,0,88,1
10.15,39.46,62.12,127.18,0,1,0,0,120,0
28.29,16.85,57.17,2.67,0,0,0,0,37,0
79.85,89.15,26.91,298.73,4,2,1,1,560,1
77.96,70.42,31.8,281.83,4,1,0,1,691,1
56.71,34.16,86.29,297.14,2,2,0,0,1034,1
90.4,66.51,98.88,242.13,0,1,0,0,1095,1
76.59,78.61,95.76,294.98,7,2,0,0,724,1
58.4,34.36,25.17,234.53,0,1,0,1,1644,0
28.46,17.34,0.68,491.32,0,0,0,0,979,0
30.72,19.08,39.54,352.63,1,0,0,0,632,0
1.49,26.2,6.84,385.78,0,0,0,0,979,0
85.88,81.69,68.53,484.41,0,0,0,1,941,1
74.11,69.78,52.95,366.22,1,0,0,0,1601,0
49.68,30.67,49.87,363.53,1,0,1,0,856,0
81.81,71.55,91.69,78.9,2,4,0,0,1169,1
90.75,93.98,20.36,275.06,6,2,0,1,1994,1
67.5,16.31,96.31,436.56,0,3,0,0,1941,1
81.3,84.0,94.3,356.66,6,4,1,0,941,1
66.7,70.42,32.99,404.03,0,1,0,0,731,0
1.56,56.75,80.28,103.51,0,0,0,0,1543,0
35.87,19.79,44.79,66.62,0,0,0,0,1146,0
50.21,86.84,88.48,389.09,1,0,0,0,1476,0
4.52,8.3,97.48,350.12,2,0,0,0,1873,0
64.78,76.7,20.07,21.19,0,3,0,0,876,0
77.41,70.88,12.64,265.65,4,1,1,0,1891,1
34.32,73.9,19.5,125.42,0,0,0,1,642,0
30.71,51.6,84.11,95.92,0,1,0,0,1004,0
59.11,8.05,88.35,188.32,0,0,0,0,114,0
55.59,31.04,48.88,3.47,1,5,1,0,1771,1
98.81,98.54,93.77,106.99,2,3,1,1,593,1
39.77,19.86,71.99,175.21,0,0,0,0,1351,0
57.37,97.87,74.96,251.61,1,2,1,0,718,1
33.61,33.68,19.56,496.77,0,0,0,0,1305,0
68.32,41.58,18.92,240.96,1,2,0,0,290,0
11.25,49.96,29.33,320.92,0,1,0,0,1424,1
34.04,74.07,80.45,281.71,3,0,1,0,858,0
13.18,28.0,57.03,433.56,0,0,0,0,1378,0
13.02,6.59,80.17,285.83,1,0,0,0,1719,0
29.36,91.94,62.74,432.47,0,0,1,0,133,1
82.12,31.38,76.45,290.22,1,4,0,0,1046,1
40.73,16.89,6.15,350.18,0,0,0,0,449,0
90.47,98.58,23.39,319.7,7,4,0,0,357,1
53.01,76.18,43.56,221.78,0,1,0,0,691,0
33.76,14.75,35.14,299.85,0,0,0,0,973,0
17.29,64.66,99.07,470.1,0,0,0,1,452,1
75.25,94.47,87.16,23.59,6,4,1,1,1737,1
86.4,95.32,88.04,282.05,4,2,0,0,483,1
8.89,44.58,5.81,149.53,0,0,0,1,41,0
82.54,81.8,59.07,466.02,6,4,0,1,1998,1
77.61,87.25,12.36,367.25,6,2,1,0,377,1
80.79,11.94,55.43,23.84,0,3,0,0,633,1
11.44,14.02,73.95,173.97,1,0,0,0,828,0
17.73,89.86,41.62,490.54,0,0,0,0,1374,0
12.62,48.68,91.39,328.93,0,0,0,0,1355,0
90.73,99.6,93.19,26.5,1,2,1,1,938,1
97.08,76.72,25.34,281.7,3,4,1,1,1048,1
41.78,9.82,80.71,291.26,1,0,0,0,597,0
90.01,44.88,75.64,492.58,7,0,0,0,1949,1
20.74,3.83,97.75,194.71,5,0,0,0,1589,0
86.63,87.3,35.92,41.98,5,4,1,1,1462,1
75.8,92.94,21.43,41.28,5,3,1,1,106,1
86.0,91.41,25.92,124.37,3,2,1,0,563,1
85.67,70.16,80.09,183.54,2,1,1,1,1988,1
47.58,63.36,5.77,106.29,5,1,0,0,22,0
56.76,44.69,40.05,484.62,0,0,0,0,1845,0
99.4,79.25,26.42,287.25,5,1,1,0,181,1
2.6,69.06,90.31,35.72,5,0,0,0,1339,1
1.33,80.46,18.05,427.39,1,0,1,0,1125,0
44.57,67.37,79.83,166.76,3,2,0,1,1435,1
5.94,95.32,20.99,257.77,1,0,0,0,700,1
91.29,89.28,50.44,375.86,5,1,1,1,1080,1
92.35,94.69,9.42,224.84,5,2,0,1,374,1
96.73,92.31,91.37,139.01,6,2,1,1,179,1
68.95,54.87,51.91,426.9,0,4,1,0,26,1
79.6,95.19,14.52,466.58,3,1,1,1,243,1
1.0,83.37,35.44,34.23,4,1,0,1,546,1
44.09,1.51,43.2,380.77,0,1,0,0,914,0
89.9,72.17,31.09,422.54,8,3,1,1,54,1
96.37,28.56,81.8,310.15,2,1,0,1,718,0
89.51,95.32,85.12,372.49,4,4,1,1,589,1
33.34,21.46,22.3,90.68,2,0,0,0,1759,0
58.3,88.96,99.14,1.82,6,2,0,0,220,1
7.3,45.91,13.53,74.07,4,0,1,1,470,1
0.39,43.73,93.69,55.94,1,0,0,0,948,0
23.25,47.44,31.84,125.24,2,1,1,0,1443,1
93.05,76.0,15.75,416.83,6,1,1,0,460,1
45.08,23.02,18.96,450.22,0,1,0,1,698,0
1.23,34.93,57.87,306.14,1,1,0,0,195,0
9.49,25.63,43.53,209.37,0,0,0,0,1702,0
26.98,3.03,84.35,181.75,1,1,0,0,828,0
85.31,93.84,77.34,408.5,4,4,1,1,1359,1
81.21,75.38,69.98,308.82,4,2,1,1,984,1
62.14,86.06,41.01,392.73,1,0,0,0,1493,0
85.26,4.49,83.58,91.32,1,3,0,0,1744,1
6.23,70.19,36.34,79.62,0,0,0,0,1975,0
24.42,34.83,13.51,96.43,2,0,0,1,1891,0
71.04,28.07,77.71,366.16,3,0,0,0,1746,0
55.31,84.26,88.52,232.04,1,0,0,0,1791,0
88.43,92.97,33.57,440.22,2,2,0,0,243,1
87.44,86.88,70.54,332.72,4,1,0,1,1665,1
81.08,15.33,64.74,479.79,0,3,0,1,888,0
55.78,67.49,32.69,9.98,1,1,0,0,451,0
58.12,65.84,22.43,149.21,0,1,0,1,1737,0
29.39,92.34,42.02,7.8,0,3,0,0,890,0
81.23,99.16,37.81,211.89,8,1,1,1,991,1
74.4,43.96,45.11,285.58,2,2,1,1,1786,1
47.22,33.67,65.2,460.37,1,0,0,0,1189,1
89.38,98.76,31.28,282.25,4,0,1,1,341,1
43.66,9.49,40.03,497.97,0,0,0,0,134,0
98.35,61.81,20.17,430.93,0,1,0,0,190,0
77.16,80.67,35.86,491.14,3,2,0,1,548,1
15.62,43.22,97.4,228.03,2,2,0,0,1223,0
10.55,27.11,56.49,43.53,1,1,0,1,335,1
58.79,25.88,97.45,389.91,1,0,0,0,1025,0
97.54,78.32,19.93,414.83,8,3,1,1,275,1
90.54,98.5,87.13,390.07,0,4,0,1,34,1
35.65,63.63,11.82,230.69,0,0,0,0,912,0
65.76,32.51,87.86,453.04,0,2,0,0,1889,1
56.54,46.46,37.87,341.91,1,0,0,0,843,0
3.19,26.6,10.08,279.67,0,0,1,1,1639,0
84.82,91.2,76.2,480.06,3,3,1,1,803,1
95.76,80.69,86.7,122.01,7,1,1,1,967,1
90.05,72.81,6.73,355.64,6,3,1,1,977,1
76.29,99.8,85.11,386.23,3,3,1,0,1008,1
46.62,62.48,72.24,180.4,0,1,0,0,1489,0
81.13,90.63,50.6,444.34,0,1,1,0,1186,1
21.58,45.45,41.5,198.31,0,2,0,0,538,0
13.71,54.42,83.88,240.0,0,0,0,0,1541,0
34.91,90.29,32.59,440.52,0,0,0,0,401,1
22.04,2.18,39.01,329.18,0,0,0,0,381,0
71.59,26.63,11.58,78.01,1,1,1,0,319,0
70.97,72.86,0.64,377.35,2,3,0,0,1021,1
60.52,72.51,56.23,202.3,1,0,0,0,312,0
5.68,1.19,30.5,16.53,0,0,1,0,1724,0
14.64,83.66,39.91,106.33,2,0,0,0,287,0
25.56,72.14,53.96,43.56,0,0,0,0,1991,0
82.8,99.86,83.66,121.55,8,4,1,0,1544,1
56.16,87.47,11.66,213.3,0,0,1,1,133,0
79.71,77.17,17.52,68.44,4,2,1,1,1827,1
48.31,7.04,28.32,470.64,0,1,0,0,1591,0
94.1,99.72,66.21,245.63,7,1,1,1,1951,1
39.72,3.15,87.61,22.05,0,0,0,0,1543,0
9.16,44.72,52.36,86.84,1,2,0,0,329,0
30.79,57.56,82.4,226.17,0,3,0,1,1902,1
74.34,46.7,39.34,36.47,1,0,0,0,387,0
27.93,69.97,5.99,59.2,2,5,0,0,124,1
84.29,99.07,13.48,438.83,4,3,1,1,1522,1
91.17,70.79,18.59,313.23,4,1,0,1,1666,1
43.69,62.93,17.43,105.49,1,2,1,0,1589,0
54.46,20.59,68.73,355.57,0,0,0,0,1060,0
15.88,75.04,2.54,445.16,4,0,0,0,803,1
95.42,76.33,10.83,191.19,8,2,0,1,112,1
98.5,82.37,68.58,458.63,4,4,1,1,1141,1
41.05,54.75,98.48,329.29,1,0,0,0,563,0
28.47,68.9,73.36,312.15,0,0,0,0,1284,0
65.68,26.89,63.49,19.72,1,0,1,0,377,0
16.69,60.3,0.88,59.79,3,0,0,0,1679,0
70.24,97.9,9.17,105.88,3,0,0,0,1642,0
96.57,72.68,28.11,465.59,1,4,1,0,388,1
88.77,70.21,94.09,199.84,4,0,0,0,1495,0
80.31,85.2,0.17,367.83,6,3,1,1,819,1
12.12,28.04,77.03,346.64,0,0,0,0,600,0
17.37,58.68,73.99,335.38,1,1,0,0,1584,0
90.39,94.41,45.66,391.65,8,1,1,0,1919,1
93.0,96.98,46.48,118.72,5,2,1,0,1286,1
91.49,87.24,87.75,13.9,8,3,1,1,55,1
26.17,25.12,4.28,134.71,0,0,0,0,1578,1
2.53,26.33,18.38,257.4,1,0,0,0,961,0
76.22,93.38,92.86,391.53,6,3,1,0,1439,1
56.54,33.34,63.81,295.67,1,0,0,0,621,0
89.0,83.07,47.16,137.12,7,4,1,1,1767,1
87.15,79.78,74.53,385.73,3,4,1,1,625,1
86.76,96.32,38.85,317.12,4,4,1,1,1342,1
80.6,98.22,12.72,259.11,8,2,1,0,47,1
12.16,24.37,39.74,134.78,4,0,0,0,979,0
43.75,47.86,71.11,209.9,0,0,0,0,791,0
45.99,68.04,47.35,91.46,0,0,0,0,458,0
54.67,70.07,9.61,493.83,0,0,0,1,1610,0
33.92,19.16,88.48,10.64,0,0,0,0,525,0
99.89,91.6,80.32,244.11,7,2,1,1,892,1
51.85,6.46,81.09,233.03,0,2,0,1,1303,0
53.93,86.31,37.31,360.74,0,0,0,1,838,1
61.73,44.38,67.37,317.42,5,0,0,1,1543,1
88.99,84.35,8.65,233.99,5,2,1,1,583,1
5.7,56.7,29.75,336.46,1,0,1,0,680,0
18.69,55.22,13.12,397.39,0,0,0,0,1423,0
33.7,46.37,59.91,381.47,0,0,0,0,1128,0
86.27,74.83,7.36,479.65,4,5,1,1,1861,1
75.36,87.3,42.84,389.96,1,0,1,1,683,1
94.64,97.56,57.27,476.25,8,4,0,1,1537,1
92.52,81.81,57.14,50.62,7,4,1,0,1665,1
61.16,69.68,15.24,84.13,1,0,0,0,1777,0
25.19,13.77,62.45,429.84,0,2,0,1,554,0
30.55,8.0,7.76,67.96,0,1,0,0,1919,0
28.67,11.26,60.99,338.33,0,0,0,0,1617,0
91.08,85.88,55.29,33.75,4,3,0,0,961,1
31.78,59.53,23.35,355.1,2,0,0,0,23,1
65.95,34.06,70.74,219.66,0,0,0,1,811,1
79.09,29.09,34.83,358.22,8,1,0,0,1996,1
89.72,36.95,82.93,226.85,0,0,0,0,305,1
51.32,9.83,58.01,175.46,0,0,0,0,822,0
90.09,87.33,59.52,348.66,5,3,1,1,371,1
92.39,73.91,42.99,8.79,5,4,0,0,446,1
33.58,29.57,64.86,14.23,0,0,0,1,128,0
86.51,98.36,59.13,90.04,6,3,1,0,1310,1
12.33,57.49,33.32,302.35,0,1,0,0,1856,0
67.28,24.0,1.38,50.51,5,0,0,0,725,0
35.59,83.51,33.46,432.54,2,0,0,0,1478,1
7.95,45.5,30.5,200.8,2,3,0,0,1471,1
94.69,87.09,73.04,409.95,3,3,1,1,366,1
77.62,21.41,62.17,382.31,6,0,0,0,14,1
89.96,89.46,42.93,67.54,6,1,1,1,405,1
75.93,43.38,13.4,270.85,7,3,0,0,1792,1
86.24,24.54,15.67,322.11,2,1,0,0,1442,1
32.06,43.27,18.86,57.67,0,0,0,0,733,0
49.77,64.19,54.99,350.21,0,0,0,0,1323,0
41.7,28.49,72.72,171.56,0,1,0,0,895,0
24.45,5.41,76.66,47.29,0,0,0,0,562,0
96.87,77.09,17.22,385.11,2,2,0,0,1186,0
97.28,86.74,72.44,209.46,6,3,0,0,1470,1
91.51,90.17,57.47,43.24,3,3,0,0,831,1
38.85,83.21,76.28,144.42,4,1,1,1,1468,1
75.28,86.67,14.42,307.91,5,2,1,1,1555,1
57.34,96.55,25.64,391.51,0,1,0,0,791,1
81.73,39.8,27.54,192.8,0,1,0,1,465,1
21.12,86.01,0.56,142.65,0,0,0,0,119,0
78.99,46.23,66.66,343.41,3,1,0,0,15,1
81.08,85.12,21.54,29.69,4,1,1,0,1753,1
55.34,96.23,79.9,260.87,1,0,0,0,1874,1
35.49,33.18,43.55,132.09,0,1,0,0,1155,0
41.32,25.42,63.17,67.62,2,0,1,0,206,0
68.95,55.24,3.57,76.93,0,0,1,0,1978,0
11.76,78.14,71.39,415.8,2,0,0,0,367,0
41.66,15.46,52.71,355.81,0,1,0,0,1032,0
21.25,80.01,35.23,383.89,0,0,0,0,1777,0
65.61,84.67,72.2,309.43,0,4,0,1,631,1
99.35,38.01,35.05,335.7,2,3,0,0,822,0
37.45,20.73,6.24,369.29,2,0,0,1,1978,0
49.68,34.33,18.35,33.89,7,1,0,0,218,0
92.5,99.03,96.05,410.46,8,5,1,0,1400,1
9.09,18.62,84.86,375.76,0,5,0,0,1099,1
72.72,8.03,22.07,456.47,0,0,1,1,1822,1
97.12,71.49,12.62,190.2,8,3,1,1,1969,1
83.37,79.92,67.22,487.08,4,1,1,1,1037,1
94.87,74.67,52.46,365.26,3,3,0,0,1341,0
28.61,10.61,29.72,232.44,0,0,0,0,418,0
79.04,89.42,81.98,477.42,4,4,1,1,1324,1
49.18,62.59,96.89,379.42,8,0,0,0,1698,0
95.74,75.85,18.9,115.34,6,3,1,1,542,1
55.64,19.79,92.35,218.45,1,1,0,0,1215,0
77.1,2.36,3.55,395.22,0,0,0,0,519,0
25.15,56.1,83.6,391.7,0,2,0,0,822,1
81.65,75.93,54.26,310.39,3,3,1,1,77,1
34.6,62.78,5.31,476.72,0,0,0,0,348,0
84.66,70.87,26.43,261.18,5,2,1,0,292,1
80.3,81.93,31.79,387.16,3,2,1,1,679,1
54.86,95.69,37.08,174.7,1,0,0,0,1800,1
83.97,97.98,86.56,100.13,2,3,1,1,1292,1
97.75,84.97,17.85,157.62,3,4,1,0,1906,1
56.47,58.97,0.73,126.48,0,0,0,0,1,0
25.61,9.8,65.13,173.33,0,1,0,0,722,0
19.58,69.67,7.93,54.6,2,0,1,1,518,0
94.57,57.85,60.34,46.08,2,0,0,0,195,0
88.69,79.02,19.73,235.63,6,5,1,1,1002,1
76.42,29.87,85.34,402.9,0,0,0,0,1817,0
93.23,3.32,61.41,113.27,1,2,0,0,1586,0
38.59,84.71,87.97,473.96,1,1,0,0,1095,0
79.36,94.58,96.93,413.66,5,2,1,1,1755,1
3.62,30.63,42.56,110.56,1,0,0,0,1354,0
29.21,26.71,55.47,113.51,2,1,0,0,1799,0
55.53,15.46,75.78,243.99,0,0,0,0,539,0
88.23,89.77,80.01,466.83,7,3,0,1,920,1
69.05,24.79,48.01,452.69,0,0,0,0,1790,0
98.79,68.85,67.77,281.07,3,0,0,1,294,1
26.0,70.32,80.13,494.61,0,2,0,1,1882,0
7.78,52.02,5.0,452.0,1,0,0,0,967,0
15.76,47.44,94.61,110.66,0,0,0,0,889,0
77.75,93.32,62.32,453.63,6,3,1,1,1358,1
95.79,71.1,9.24,178.22,7,2,1,0,1408,1
41.71,14.83,60.55,57.31,0,0,1,1,1151,0
22.11,12.61,79.56,373.98,0,1,0,0,1704,0
41.65,34.34,40.25,253.56,1,1,0,0,485,0
83.62,83.77,4.12,486.71,7,3,1,1,1279,1
96.13,71.4,8.59,194.15,0,0,0,0,599,1
57.71,62.94,22.04,267.11,1,3,0,0,1961,1
36.3,6.23,15.41,309.91,1,0,1,1,543,0
94.49,87.53,14.08,85.18,4,1,1,1,866,1
25.68,77.92,76.52,188.08,1,0,0,1,115,0
74.14,52.11,16.72,462.9,0,2,0,0,494,0
76.1,89.28,11.59,11.88,4,3,0,1,786,1
0.44,64.18,79.92,178.96,1,0,0,0,1696,0
35.04,35.81,86.2,447.4,0,3,0,0,1931,1
12.37,7.92,28.65,411.71,1,4,0,1,16,1
42.4,30.97,83.26,170.19,0,0,0,0,866,0
94.11,57.64,71.24,329.36,0,2,1,1,1149,1
13.83,40.05,91.54,263.54,0,0,0,0,190,0
33.44,32.67,12.04,231.21,0,1,0,0,1924,1
22.81,14.74,53.64,283.34,0,0,0,0,794,0
77.15,59.32,40.35,470.56,0,5,0,1,1463,1
94.27,76.36,74.54,33.06,4,2,0,1,732,1
93.39,70.65,89.59,239.09,4,2,1,0,1866,1
42.84,56.02,94.85,460.91,2,1,0,0,1368,0
79.84,65.36,99.1,387.83,0,0,0,0,1346,1
76.05,96.43,23.57,262.79,6,3,1,1,1705,1
87.07,75.7,97.78,148.06,5,1,1,1,66,1
25.27,70.21,64.76,270.99,0,0,0,1,1936,1
71.43,82.45,62.8,66.63,2,4,1,1,1016,1
76.11,77.52,33.68,135.35,2,3,1,0,1807,0
22.69,99.98,51.23,373.33,4,0,0,0,889,1
84.92,75.63,88.66,227.35,2,4,1,1,1615,1
41.32,73.15,8.09,463.9,3,1,0,0,1472,0
80.23,45.11,70.43,495.96,1,0,1,0,1014,1
1.15,6.47,98.85,227.58,0,1,0,1,1481,0
19.57,74.38,77.34,59.28,2,0,0,0,1879,0
86.34,96.42,56.28,485.78,2,0,0,0,619,1
86.64,82.2,78.53,400.94,2,0,0,0,116,0
93.79,70.28,89.32,114.37,5,3,1,0,848,1
41.38,90.64,41.87,488.79,2,2,0,1,453,1
22.87,19.3,40.54,200.2,1,0,0,0,149,1
14.01,23.14,20.22,101.51,0,2,0,0,444,1
19.87,72.24,27.83,217.61,0,0,1,0,636,1
30.38,97.59,40.83,111.71,0,1,0,0,741,0
11.66,72.08,75.9,383.45,0,1,1,0,1167,0
50.09,23.16,32.1,47.45,1,0,0,0,852,0
32.98,51.93,18.58,357.63,0,0,0,0,1054,0
91.12,85.06,81.12,488.34,4,3,1,1,1941,1
77.5,32.75,92.09,113.71,1,1,0,0,1373,1
93.38,87.52,1.63,359.78,1,0,0,0,1018,0
53.86,98.46,72.67,137.08,0,0,0,1,1074,0
79.82,95.28,23.26,305.05,5,1,1,1,1196,1
6.69,39.09,81.82,113.42,1,0,0,0,1673,0
36.98,88.4,87.44,484.57,0,2,0,0,759,1
78.73,95.31,27.62,60.85,4,3,0,1,600,1
71.33,72.16,0.37,269.02,0,2,0,0,1925,1
93.62,74.02,51.49,325.15,7,3,1,1,247,1
93.69,79.16,56.9,109.95,2,2,1,1,1963,1
86.26,76.25,69.19,237.25,5,2,1,1,209,1
6.49,86.95,82.59,146.76,2,3,1,0,1032,1
64.82,39.74,94.35,491.87,0,0,0,0,1564,0
23.93,59.13,78.08,253.82,2,3,1,0,98,1
16.9,53.25,36.06,59.57,0,1,1,0,1504,1
79.66,0.51,17.23,153.58,0,0,1,0,443,0
76.72,48.93,99.9,162.89,0,3,0,0,110,0
41.13,6.88,82.46,110.22,1,0,0,1,937,1
75.21,87.37,70.69,421.9,7,5,1,1,1623,1
43.41,10.98,99.86,374.75,1,1,0,0,1572,0
81.28,82.84,92.93,312.97,8,1,1,1,677,1
91.48,87.65,61.64,261.23,2,1,1,1,84,1
8.84,8.87,72.34,29.04,0,0,0,0,1430,0
88.18,81.91,16.66,374.07,4,4,1,0,1740,1
88.9,90.37,64.65,81.93,5,0,0,0,212,1
61.95,11.09,3.08,230.16,1,0,0,0,476,1
75.03,97.37,4.81,333.14,2,4,1,1,526,1
90.66,7.58,60.27,87.76,1,2,0,0,27,1
90.2,95.35,75.05,321.33,4,3,1,0,1798,1
24.41,28.75,84.35,267.2,1,0,0,0,1345,0
38.07,39.27,11.31,421.32,0,0,0,0,989,0
74.65,51.33,22.91,467.31,1,2,0,0,856,0
37.97,53.55,0.58,157.06,1,0,0,0,1579,0
54.53,2.29,98.3,235.92,3,0,0,0,1815,1
46.08,35.26,6.99,186.73,0,1,0,0,380,0
85.53,43.39,60.91,495.21,0,0,0,0,849,1
86.94,86.27,40.95,41.97,4,5,0,1,1164,1
94.59,67.88,55.45,499.71,4,2,0,0,229,1
